time	well1	fibro_id	time_exact	ocr	ecar	ppr
2	A02	Background	7.77	0	0	0
2	A03	Background	7.77	0	0	0
2	A04	Background	7.77	0	0	0
2	A05	Background	7.77	0	0	0
2	A06	Background	7.77	0	0	0
2	A07	Background	7.77	0	0	0
2	A08	Background	7.77	0	0	0
2	A09	Background	7.77	0	0	0
2	A10	Background	7.77	0	0	0
2	A11	Background	7.77	0	0	0
2	A12	Background	7.77	0	0	0
2	B01	c1 1/2	7.77	169,878.65	87,510.33	155,628.36
2	B02	c1 1/2	7.77	140,875.37	76,504.92	136,056.35
2	B03	c1 1/2	7.77	150,636.32	80,134.48	142,511.15
2	B04	c1 1/2	7.77	178,898.49	95,016.44	168,977.23
2	B05	c1 1/2	7.77	155,556.74	82,852.32	147,344.56
2	B06	c1 1/2	7.77	151,623.12	89,126.48	158,502.53
2	B07	c1 4/5	7.77	136,769.18	57,157.67	101,649.20
2	B08	c1 4/5	7.77	140,571.32	67,280.79	119,652.16
2	B09	c1 4/5	7.77	157,817.63	79,074.76	140,626.56
2	B10	c1 4/5	7.77	140,762.76	76,320.60	135,728.55
2	B11	c1 4/5	7.77	150,059.55	90,396.38	160,760.92
2	B12	c1 4/5	7.77	153,136.52	87,352.53	155,347.73
2	C01	c3 1/2	7.77	157,592.67	52,832.98	93,958.17
2	C02	c3 1/2	7.77	169,726.75	86,748.65	154,273.79
2	C03	c3 1/2	7.77	229,788.44	76,726.26	136,449.97
2	C04	c3 1/2	7.77	195,138.67	89,578.13	159,305.75
2	C05	c3 1/2	7.77	172,520.26	73,727.38	131,116.77
2	C06	c3 1/2	7.77	163,955.84	80,148.01	142,535.22
2	C07	c3 4/5	7.77	189,863.47	44,979.81	79,992.09
2	C08	c3 4/5	7.77	161,798.49	88,163.34	156,789.69
2	C09	c3 4/5	7.77	194,517.18	75,792.97	134,790.22
2	C10	c3 4/5	7.77	188,820.58	74,929.56	133,254.72
2	C11	c3 4/5	7.77	173,441.84	80,738.70	143,585.71
2	C12	c3 4/5	7.77	150,884.58	75,266.06	133,853.16
2	D01	c2 1/2	7.77	143,000.78	55,847.31	99,318.85
2	D02	c2 1/2	7.77	165,222.17	60,501.65	107,596.14
2	D03	c2 1/2	7.77	174,873.69	76,031.28	135,214.03
2	D04	c2 1/2	7.77	170,769.16	57,556.84	102,359.08
2	D05	c2 1/2	7.77	176,428.24	58,942.87	104,824.00
2	D06	c2 1/2	7.77	159,109.53	49,907.62	88,755.70
2	D07	c2 4/5	7.77	158,959.62	22,467.52	39,956.24
2	D08	c2 4/5	7.77	147,130.25	47,285.55	84,092.62
2	D09	c2 4/5	7.77	142,338.13	50,481.16	89,775.70
2	D10	c2 4/5	7.77	152,668.15	46,130.57	82,038.60
2	D11	c2 4/5	7.77	154,481.79	52,076.90	92,613.57
2	D12	c2 4/5	7.77	119,472.61	40,289.61	71,651.04
2	E01	p6.II.1 1/2	7.77	86,906.23	71,988.73	128,024.75
2	E02	p6.II.1 1/2	7.77	105,491.32	73,058.11	129,926.55
2	E03	p6.II.1 1/2	7.77	115,996.91	56,945.22	101,271.39
2	E04	p6.II.1 1/2	7.77	111,402.02	76,479.05	136,010.35
2	E05	p6.II.1 1/2	7.77	109,572.73	74,717.73	132,878.01
2	E06	p6.II.1 1/2	7.77	102,544.70	66,914.00	118,999.86
2	E07	p6.II.1 4/5	7.77	95,688.48	63,227.94	112,444.56
2	E08	p6.II.1 4/5	7.77	111,019.63	66,014.42	117,400.04
2	E09	p6.II.1 4/5	7.77	101,920.68	71,197.95	126,618.43
2	E10	p6.II.1 4/5	7.77	106,132.13	81,589.44	145,098.66
2	E11	p6.II.1 4/5	7.77	112,458.39	118,476.15	210,697.98
2	E12	p6.II.1 4/5	7.77	80,185.11	86,578.87	153,971.87
2	F01	p6.I.2 1/2	7.77	42,867.99	78,271.02	139,197.19
2	F02	p6.I.2 1/2	7.77	48,168.92	74,356.60	132,235.78
2	F03	p6.I.2 1/2	7.77	43,487.27	65,996.13	117,367.51
2	F04	p6.I.2 1/2	7.77	44,732.15	70,875.82	126,045.57
2	F05	p6.I.2 1/2	7.77	48,586.45	67,992.05	120,917.06
2	F06	p6.I.2 1/2	7.77	46,948.93	61,630.08	109,602.93
2	F07	p6.I.2 4/5	7.77	46,576.51	63,320.68	112,609.49
2	F08	p6.I.2 4/5	7.77	45,718.56	57,357.22	102,004.08
2	F09	p6.I.2 4/5	7.77	46,741.27	63,152.64	112,310.66
2	F10	p6.I.2 4/5	7.77	46,287.28	63,673.00	113,236.06
2	F11	p6.I.2 4/5	7.77	44,729.47	74,039.11	131,671.16
2	F12	p6.I.2 4/5	7.77	36,277.12	63,329.01	112,624.32
2	H01	Background	7.77	0	0	0
2	H02	Background	7.77	0	0	0
2	H03	Background	7.77	0	0	0
2	H04	Background	7.77	0	0	0
2	H05	Background	7.77	0	0	0
2	H06	Background	7.77	0	0	0
2	H07	Background	7.77	0	0	0
2	H08	Background	7.77	0	0	0
2	H09	Background	7.77	0	0	0
2	H10	Background	7.77	0	0	0
2	H11	Background	7.77	0	0	0
2	H12	Background	7.77	0	0	0
3	A01	Background	14.264	0	0	0
3	A02	Background	14.264	0	0	0
3	A03	Background	14.264	0	0	0
3	A04	Background	14.264	0	0	0
3	A05	Background	14.264	0	0	0
3	A06	Background	14.264	0	0	0
3	A07	Background	14.264	0	0	0
3	A08	Background	14.264	0	0	0
3	A09	Background	14.264	0	0	0
3	A10	Background	14.264	0	0	0
3	A11	Background	14.264	0	0	0
3	A12	Background	14.264	0	0	0
3	B01	c1 1/2	14.264	169,741.99	87,480.44	155,575.21
3	B02	c1 1/2	14.264	141,665.71	79,481.66	141,350.19
3	B03	c1 1/2	14.264	148,385.09	75,224.71	133,779.62
3	B04	c1 1/2	14.264	177,459.94	92,948.96	165,300.42
3	B05	c1 1/2	14.264	153,194.43	79,180.36	140,814.36
3	B06	c1 1/2	14.264	150,599.02	89,354.75	158,908.49
3	B07	c1 4/5	14.264	136,355.32	58,013.53	103,171.26
3	B08	c1 4/5	14.264	140,053.91	72,964.69	129,760.41
3	B09	c1 4/5	14.264	157,245.82	76,796.46	136,574.83
3	B10	c1 4/5	14.264	141,532.00	79,115.26	140,698.59
3	B11	c1 4/5	14.264	150,464.26	93,548.74	166,367.08
3	B12	c1 4/5	14.264	153,477.25	86,356.37	153,576.17
3	C01	c3 1/2	14.264	155,156.99	51,981.32	92,443.58
3	C02	c3 1/2	14.264	173,599.20	88,644.66	157,645.66
3	C03	c3 1/2	14.264	236,516.73	73,665.02	131,005.88
3	C04	c3 1/2	14.264	193,442.07	87,505.77	155,620.26
3	C05	c3 1/2	14.264	170,878.21	70,397.70	125,195.27
3	C06	c3 1/2	14.264	165,586.57	81,679.71	145,259.19
3	C07	c3 4/5	14.264	190,452.64	50,495.89	89,801.90
3	C08	c3 4/5	14.264	158,436.97	88,113.29	156,700.68
3	C09	c3 4/5	14.264	195,148.50	77,536.41	137,890.76
3	C10	c3 4/5	14.264	187,850.12	81,367.53	144,704.02
3	C11	c3 4/5	14.264	174,026.67	76,865.90	136,698.31
3	C12	c3 4/5	14.264	150,541.55	69,714.35	123,980.00
3	D01	c2 1/2	14.264	142,093.82	54,986.10	97,787.28
3	D02	c2 1/2	14.264	164,517.95	63,089.59	112,198.52
3	D03	c2 1/2	14.264	172,562.59	76,980.58	136,902.26
3	D04	c2 1/2	14.264	169,451.52	62,192.56	110,603.25
3	D05	c2 1/2	14.264	175,357.82	64,953.40	115,513.13
3	D06	c2 1/2	14.264	158,583.39	53,552.38	95,237.56
3	D07	c2 4/5	14.264	159,430.90	24,766.64	44,044.98
3	D08	c2 4/5	14.264	146,833.36	48,790.96	86,769.84
3	D09	c2 4/5	14.264	142,364.99	54,291.20	96,551.47
3	D10	c2 4/5	14.264	150,859.59	51,957.58	92,401.35
3	D11	c2 4/5	14.264	154,832.53	55,331.88	98,402.22
3	D12	c2 4/5	14.264	118,378.86	38,949.76	69,268.26
3	E01	p6.II.1 1/2	14.264	86,518.73	71,239.65	126,692.59
3	E02	p6.II.1 1/2	14.264	105,344.86	77,742.74	138,257.68
3	E03	p6.II.1 1/2	14.264	114,334.17	61,923.68	110,125.07
3	E04	p6.II.1 1/2	14.264	110,979.94	79,834.71	141,978.05
3	E05	p6.II.1 1/2	14.264	108,898.69	82,094.95	145,997.65
3	E06	p6.II.1 1/2	14.264	103,241.73	74,183.92	131,928.68
3	E07	p6.II.1 4/5	14.264	96,187.56	68,741.59	122,250.04
3	E08	p6.II.1 4/5	14.264	110,148.96	70,613.39	125,578.85
3	E09	p6.II.1 4/5	14.264	102,157.03	76,178.28	135,475.46
3	E10	p6.II.1 4/5	14.264	104,740.92	83,486.16	148,471.79
3	E11	p6.II.1 4/5	14.264	113,548.00	122,450.26	217,765.53
3	E12	p6.II.1 4/5	14.264	81,492.54	86,666.15	154,127.08
3	F01	p6.I.2 1/2	14.264	43,594.48	77,025.64	136,982.40
3	F02	p6.I.2 1/2	14.264	47,910.02	77,322.89	137,511.02
3	F03	p6.I.2 1/2	14.264	43,087.04	68,680.30	122,141.05
3	F04	p6.I.2 1/2	14.264	45,881.89	76,142.06	135,411.05
3	F05	p6.I.2 1/2	14.264	48,066.40	72,199.21	128,399.07
3	F06	p6.I.2 1/2	14.264	45,796.91	68,038.95	121,000.46
3	F07	p6.I.2 4/5	14.264	45,146.39	68,219.52	121,321.59
3	F08	p6.I.2 4/5	14.264	43,842.22	63,223.54	112,436.74
3	F09	p6.I.2 4/5	14.264	44,895.45	70,006.96	124,500.38
3	F10	p6.I.2 4/5	14.264	45,125.51	69,309.04	123,259.20
3	F11	p6.I.2 4/5	14.264	44,099.30	77,159.97	137,221.28
3	F12	p6.I.2 4/5	14.264	36,985.24	61,496.22	109,364.87
3	H01	Background	14.264	0	0	0
3	H02	Background	14.264	0	0	0
3	H03	Background	14.264	0	0	0
3	H04	Background	14.264	0	0	0
3	H05	Background	14.264	0	0	0
3	H06	Background	14.264	0	0	0
3	H07	Background	14.264	0	0	0
3	H08	Background	14.264	0	0	0
3	H09	Background	14.264	0	0	0
3	H10	Background	14.264	0	0	0
3	H11	Background	14.264	0	0	0
3	H12	Background	14.264	0	0	0
4	A01	Background	20.795	0	0	0
4	A02	Background	20.795	0	0	0
4	A03	Background	20.795	0	0	0
4	A04	Background	20.795	0	0	0
4	A05	Background	20.795	0	0	0
4	A06	Background	20.795	0	0	0
4	A07	Background	20.795	0	0	0
4	A08	Background	20.795	0	0	0
4	A09	Background	20.795	0	0	0
4	A10	Background	20.795	0	0	0
4	A11	Background	20.795	0	0	0
4	A12	Background	20.795	0	0	0
4	B01	c1 1/2	20.795	169,862.39	88,643.05	157,642.80
4	B02	c1 1/2	20.795	140,340.42	79,821.13	141,953.90
4	B03	c1 1/2	20.795	149,143.22	74,179.82	131,921.39
4	B04	c1 1/2	20.795	177,259.51	90,091.12	160,218.05
4	B05	c1 1/2	20.795	154,339.37	78,371.69	139,376.22
4	B06	c1 1/2	20.795	148,663.71	90,356.46	160,689.94
4	B07	c1 4/5	20.795	135,689.87	58,615.25	104,241.36
4	B08	c1 4/5	20.795	140,941.33	76,188.02	135,492.77
4	B09	c1 4/5	20.795	157,621.57	78,539.42	139,674.50
4	B10	c1 4/5	20.795	142,940.73	79,216.72	140,879.02
4	B11	c1 4/5	20.795	151,297.32	93,587.26	166,435.58
4	B12	c1 4/5	20.795	152,709.19	85,513.67	152,077.51
4	C01	c3 1/2	20.795	152,098.38	50,333.58	89,513.25
4	C02	c3 1/2	20.795	171,584.26	89,681.29	159,489.20
4	C03	c3 1/2	20.795	234,098.74	70,943.90	126,166.63
4	C04	c3 1/2	20.795	192,763.79	86,914.28	154,568.36
4	C05	c3 1/2	20.795	175,886.76	71,182.43	126,590.83
4	C06	c3 1/2	20.795	166,093.86	79,634.05	141,621.19
4	C07	c3 4/5	20.795	191,123.71	52,609.72	93,561.13
4	C08	c3 4/5	20.795	158,332.08	85,100.06	151,341.95
4	C09	c3 4/5	20.795	194,883.90	75,894.07	134,970.01
4	C10	c3 4/5	20.795	189,528.02	81,765.81	145,412.32
4	C11	c3 4/5	20.795	171,966.02	73,247.09	130,262.62
4	C12	c3 4/5	20.795	151,553.29	67,185.94	119,483.48
4	D01	c2 1/2	20.795	145,604.58	54,904.86	97,642.80
4	D02	c2 1/2	20.795	164,076.69	64,556.84	114,807.88
4	D03	c2 1/2	20.795	174,396.10	78,919.70	140,350.79
4	D04	c2 1/2	20.795	169,848.24	65,783.67	116,989.68
4	D05	c2 1/2	20.795	174,316.99	67,194.05	119,497.90
4	D06	c2 1/2	20.795	159,476.93	56,946.82	101,274.22
4	D07	c2 4/5	20.795	158,387.28	27,083.31	48,164.96
4	D08	c2 4/5	20.795	147,120.75	50,311.29	89,473.60
4	D09	c2 4/5	20.795	141,974.29	57,026.00	101,415.04
4	D10	c2 4/5	20.795	150,475.86	55,298.96	98,343.68
4	D11	c2 4/5	20.795	156,274.17	57,913.22	102,992.87
4	D12	c2 4/5	20.795	119,949.78	38,533.64	68,528.23
4	E01	p6.II.1 1/2	20.795	87,795.62	71,615.11	127,360.30
4	E02	p6.II.1 1/2	20.795	105,405.77	80,791.60	143,679.78
4	E03	p6.II.1 1/2	20.795	114,871.19	63,638.36	113,174.45
4	E04	p6.II.1 1/2	20.795	113,485.28	81,212.75	144,428.75
4	E05	p6.II.1 1/2	20.795	109,744.04	83,336.63	148,205.86
4	E06	p6.II.1 1/2	20.795	103,051.86	76,247.16	135,597.96
4	E07	p6.II.1 4/5	20.795	96,027.13	71,664.63	127,448.37
4	E08	p6.II.1 4/5	20.795	109,886.25	74,529.78	132,543.77
4	E09	p6.II.1 4/5	20.795	100,418.77	78,648.93	139,869.26
4	E10	p6.II.1 4/5	20.795	104,987.15	86,914.13	154,568.08
4	E11	p6.II.1 4/5	20.795	112,972.97	122,649.13	218,119.21
4	E12	p6.II.1 4/5	20.795	82,112.40	84,588.61	150,432.38
4	F01	p6.I.2 1/2	20.795	45,227.33	76,242.11	135,588.97
4	F02	p6.I.2 1/2	20.795	48,048.69	79,006.63	140,505.39
4	F03	p6.I.2 1/2	20.795	43,861.46	69,326.15	123,289.62
4	F04	p6.I.2 1/2	20.795	46,206.35	79,182.00	140,817.27
4	F05	p6.I.2 1/2	20.795	48,234.32	74,449.36	132,400.74
4	F06	p6.I.2 1/2	20.795	46,087.71	72,202.21	128,404.42
4	F07	p6.I.2 4/5	20.795	45,783.37	71,306.05	126,810.67
4	F08	p6.I.2 4/5	20.795	44,806.83	66,867.49	118,917.15
4	F09	p6.I.2 4/5	20.795	45,684.67	76,423.41	135,911.40
4	F10	p6.I.2 4/5	20.795	46,252.95	72,807.74	129,481.29
4	F11	p6.I.2 4/5	20.795	44,344.26	78,489.94	139,586.51
4	F12	p6.I.2 4/5	20.795	37,581.15	60,809.49	108,143.59
4	H01	Background	20.795	0	0	0
4	H02	Background	20.795	0	0	0
4	H03	Background	20.795	0	0	0
4	H04	Background	20.795	0	0	0
4	H05	Background	20.795	0	0	0
4	H06	Background	20.795	0	0	0
4	H07	Background	20.795	0	0	0
4	H08	Background	20.795	0	0	0
4	H09	Background	20.795	0	0	0
4	H10	Background	20.795	0	0	0
4	H11	Background	20.795	0	0	0
4	H12	Background	20.795	0	0	0
5	A01	Background	27.387	0	0	0
5	A02	Background	27.387	0	0	0
5	A03	Background	27.387	0	0	0
5	A04	Background	27.387	0	0	0
5	A05	Background	27.387	0	0	0
5	A06	Background	27.387	0	0	0
5	A07	Background	27.387	0	0	0
5	A08	Background	27.387	0	0	0
5	A09	Background	27.387	0	0	0
5	A10	Background	27.387	0	0	0
5	A11	Background	27.387	0	0	0
5	A12	Background	27.387	0	0	0
5	B01	c1 1/2	27.387	83,757.26	136,410.37	242,592.21
5	B02	c1 1/2	27.387	72,477.07	101,801.26	181,043.36
5	B03	c1 1/2	27.387	71,606.25	104,083.89	185,102.79
5	B04	c1 1/2	27.387	78,001.08	123,182.14	219,067.12
5	B05	c1 1/2	27.387	65,606.13	120,325.35	213,986.61
5	B06	c1 1/2	27.387	63,017.03	131,143.54	233,225.66
5	B07	c1 4/5	27.387	65,048.05	95,772.84	170,322.42
5	B08	c1 4/5	27.387	64,197.79	126,427.65	224,838.94
5	B09	c1 4/5	27.387	102,499.95	106,155.56	188,787.04
5	B10	c1 4/5	27.387	55,988.19	116,184.43	206,622.39
5	B11	c1 4/5	27.387	58,591.78	143,034.47	254,372.50
5	B12	c1 4/5	27.387	59,719.20	129,216.07	229,797.87
5	C01	c3 1/2	27.387	25,987.69	93,842.43	166,889.37
5	C02	c3 1/2	27.387	69,481.84	124,299.00	221,053.34
5	C03	c3 1/2	27.387	131,902.23	120,671.46	214,602.12
5	C04	c3 1/2	27.387	81,458.90	116,845.84	207,798.64
5	C05	c3 1/2	27.387	66,324.67	124,082.55	220,668.41
5	C06	c3 1/2	27.387	60,157.20	137,404.66	244,360.44
5	C07	c3 4/5	27.387	87,865.33	125,132.80	222,536.17
5	C08	c3 4/5	27.387	65,102.62	130,632.69	232,317.18
5	C09	c3 4/5	27.387	94,314.88	122,956.01	218,664.97
5	C10	c3 4/5	27.387	72,852.15	138,120.23	245,633.01
5	C11	c3 4/5	27.387	61,929.11	119,940.31	213,301.85
5	C12	c3 4/5	27.387	43,159.71	114,621.94	203,843.66
5	D01	c2 1/2	27.387	44,878.49	95,307.25	169,494.42
5	D02	c2 1/2	27.387	53,720.66	120,153.85	213,681.61
5	D03	c2 1/2	27.387	61,907.36	126,260.96	224,542.49
5	D04	c2 1/2	27.387	62,555.74	125,058.82	222,404.60
5	D05	c2 1/2	27.387	79,090.09	120,172.88	213,715.44
5	D06	c2 1/2	27.387	65,465.73	111,299.55	197,935.12
5	D07	c2 4/5	27.387	60,072.73	61,652.42	109,642.66
5	D08	c2 4/5	27.387	55,457.53	101,185.75	179,948.74
5	D09	c2 4/5	27.387	53,785.92	107,156.72	190,567.51
5	D10	c2 4/5	27.387	49,387.17	112,473.45	200,022.79
5	D11	c2 4/5	27.387	62,228.03	115,066.89	204,634.95
5	D12	c2 4/5	27.387	41,046.74	68,797.14	122,348.83
5	E01	p6.II.1 1/2	27.387	86,920.17	70,763.26	125,845.38
5	E02	p6.II.1 1/2	27.387	67,619.73	97,519.05	173,427.87
5	E03	p6.II.1 1/2	27.387	76,454.75	82,088.17	145,985.60
5	E04	p6.II.1 1/2	27.387	56,327.28	111,489.32	198,272.61
5	E05	p6.II.1 1/2	27.387	57,951.29	110,300.46	196,158.34
5	E06	p6.II.1 1/2	27.387	47,421.44	110,127.32	195,850.43
5	E07	p6.II.1 4/5	27.387	60,845.18	88,783.06	157,891.79
5	E08	p6.II.1 4/5	27.387	55,164.45	120,465.04	214,235.03
5	E09	p6.II.1 4/5	27.387	42,517.77	115,570.01	205,529.70
5	E10	p6.II.1 4/5	27.387	51,745.33	115,797.84	205,934.88
5	E11	p6.II.1 4/5	27.387	49,127.20	162,684.94	289,318.89
5	E12	p6.II.1 4/5	27.387	37,356.04	112,522.31	200,109.68
5	F01	p6.I.2 1/2	27.387	36,112.77	76,616.19	136,254.23
5	F02	p6.I.2 1/2	27.387	33,795.62	83,991.12	149,369.80
5	F03	p6.I.2 1/2	27.387	39,772.75	74,193.16	131,945.11
5	F04	p6.I.2 1/2	27.387	41,482.03	83,039.90	147,678.16
5	F05	p6.I.2 1/2	27.387	44,767.67	76,952.10	136,851.61
5	F06	p6.I.2 1/2	27.387	39,272.01	78,513.21	139,627.90
5	F07	p6.I.2 4/5	27.387	43,303.56	74,009.01	131,617.62
5	F08	p6.I.2 4/5	27.387	36,500.08	73,925.39	131,468.92
5	F09	p6.I.2 4/5	27.387	35,569.48	88,747.53	157,828.62
5	F10	p6.I.2 4/5	27.387	42,453.19	78,299.62	139,248.05
5	F11	p6.I.2 4/5	27.387	40,290.49	81,719.20	145,329.42
5	F12	p6.I.2 4/5	27.387	32,324.67	60,114.97	106,908.46
5	H01	Background	27.387	0	0	0
5	H02	Background	27.387	0	0	0
5	H03	Background	27.387	0	0	0
5	H04	Background	27.387	0	0	0
5	H05	Background	27.387	0	0	0
5	H06	Background	27.387	0	0	0
5	H07	Background	27.387	0	0	0
5	H08	Background	27.387	0	0	0
5	H09	Background	27.387	0	0	0
5	H10	Background	27.387	0	0	0
5	H11	Background	27.387	0	0	0
5	H12	Background	27.387	0	0	0
6	A01	Background	33.89	0	0	0
6	A02	Background	33.89	0	0	0
6	A03	Background	33.89	0	0	0
6	A04	Background	33.89	0	0	0
6	A05	Background	33.89	0	0	0
6	A06	Background	33.89	0	0	0
6	A07	Background	33.89	0	0	0
6	A08	Background	33.89	0	0	0
6	A09	Background	33.89	0	0	0
6	A10	Background	33.89	0	0	0
6	A11	Background	33.89	0	0	0
6	A12	Background	33.89	0	0	0
6	B01	c1 1/2	33.89	75,134.49	165,698.61	294,678.40
6	B02	c1 1/2	33.89	59,060.08	120,755.19	214,751.02
6	B03	c1 1/2	33.89	61,510.42	122,622.43	218,071.73
6	B04	c1 1/2	33.89	71,955.09	139,856.21	248,720.28
6	B05	c1 1/2	33.89	59,166.38	132,571.88	235,765.83
6	B06	c1 1/2	33.89	58,514.17	146,724.60	260,935.03
6	B07	c1 4/5	33.89	57,370.93	101,974.15	181,350.82
6	B08	c1 4/5	33.89	53,991.33	135,754.73	241,426.20
6	B09	c1 4/5	33.89	71,606.03	125,537.73	223,256.30
6	B10	c1 4/5	33.89	50,133.80	129,548.06	230,388.26
6	B11	c1 4/5	33.89	53,260.97	155,743.27	276,973.82
6	B12	c1 4/5	33.89	52,378.83	156,374.14	278,095.78
6	C01	c3 1/2	33.89	29,523.24	105,585.20	187,772.72
6	C02	c3 1/2	33.89	60,827.63	133,549.29	237,504.05
6	C03	c3 1/2	33.89	129,869.50	115,414.54	205,253.21
6	C04	c3 1/2	33.89	78,738.27	124,849.83	222,032.94
6	C05	c3 1/2	33.89	63,988.98	109,682.61	195,059.55
6	C06	c3 1/2	33.89	62,524.43	133,072.82	236,656.70
6	C07	c3 4/5	33.89	87,171.15	109,810.24	195,286.53
6	C08	c3 4/5	33.89	63,394.16	125,850.19	223,811.98
6	C09	c3 4/5	33.89	89,642.84	116,428.23	207,055.96
6	C10	c3 4/5	33.89	69,932.38	129,679.16	230,621.42
6	C11	c3 4/5	33.89	63,739.17	116,903.07	207,900.42
6	C12	c3 4/5	33.89	47,089.05	118,806.25	211,285.03
6	D01	c2 1/2	33.89	45,833.78	98,007.65	174,296.81
6	D02	c2 1/2	33.89	49,389.84	112,729.56	200,478.25
