time	well1	fibro_id	time_exact	ocr	ecar	ppr
1	A01	Background	1.3065	0	0	0
1	A02	Background	1.3065	0	0	0
1	A03	Background	1.3065	0	0	0
1	A04	Background	1.3065	0	0	0
1	A05	Background	1.3065	0	0	0
1	A06	Background	1.3065	0	0	0
1	A07	Background	1.3065	0	0	0
1	A08	Background	1.3065	0	0	0
1	A09	Background	1.3065	0	0	0
1	A10	Background	1.3065	0	0	0
1	A11	Background	1.3065	0	0	0
1	A12	Background	1.3065	0	0	0
1	B01	c1 3/4	1.3065	114,911.60	86,399.33	153,652.57
1	B02	c1 3/4	1.3065	73,012.59	98,355.06	174,914.64
1	B03	c1 3/4	1.3065	126,904.15	102,683.91	182,613.06
1	B04	c1 3/4	1.3065	122,817.09	120,272.08	213,891.87
1	B05	c1 3/4	1.3065	125,698.35	88,879.86	158,063.95
1	B06	c1 3/4	1.3065	121,450.37	106,945.89	190,192.57
1	B07	c1 5/6	1.3065	116,131.78	103,182.61	183,499.96
1	B08	c1 5/6	1.3065	122,103.74	119,253.28	212,080.04
1	B09	c1 5/6	1.3065	116,107.94	103,947.78	184,860.73
1	B10	c1 5/6	1.3065	118,073.36	106,678.11	189,716.36
1	B11	c1 5/6	1.3065	109,309.13	102,888.07	182,976.15
1	B12	c1 5/6	1.3065	107,088.94	95,198.26	169,300.59
1	C01	c3 3/4	1.3065	127,690.48	106,144.85	188,767.99
1	C02	c3 3/4	1.3065	161,295.39	146,104.77	259,832.72
1	C03	c3 3/4	1.3065	161,622.33	126,014.52	224,104.22
1	C04	c3 3/4	1.3065	170,156.47	115,753.75	205,856.46
1	C05	c3 3/4	1.3065	173,670.25	136,251.29	242,309.29
1	C06	c3 3/4	1.3065	161,867.22	151,645.89	269,687.04
1	C07	c3 5/6	1.3065	161,607.88	126,662.32	225,256.28
1	C08	c3 5/6	1.3065	154,857.77	146,023.91	259,688.92
1	C09	c3 5/6	1.3065	142,722.08	103,927.43	184,824.54
1	C10	c3 5/6	1.3065	154,154.40	129,915.11	231,041.03
1	C11	c3 5/6	1.3065	128,640.01	120,122.94	213,626.63
1	C12	c3 5/6	1.3065	95,588.09	94,888.00	168,748.82
1	D01	c2 3/4	1.3065	135,307.61	79,180.10	140,813.89
1	D02	c2 3/4	1.3065	172,417.70	106,773.86	189,886.63
1	D03	c2 3/4	1.3065	181,992.11	115,024.81	204,560.12
1	D04	c2 3/4	1.3065	168,676.00	104,931.78	186,610.68
1	D05	c2 3/4	1.3065	174,832.98	90,669.55	161,246.74
1	D06	c2 3/4	1.3065	165,840.53	89,985.58	160,030.36
1	D07	c2 5/6	1.3065	168,503.89	110,653.02	196,785.34
1	D08	c2 5/6	1.3065	162,889.86	105,148.27	186,995.68
1	D09	c2 5/6	1.3065	170,738.52	73,219.96	130,214.38
1	D10	c2 5/6	1.3065	153,078.21	86,982.01	154,688.80
1	D11	c2 5/6	1.3065	144,100.18	75,463.27	134,203.88
1	D12	c2 5/6	1.3065	90,901.47	66,189.81	117,711.96
1	E01	p6.II.1 3/4	1.3065	58,000.08	99,346.80	176,678.36
1	E02	p6.II.1 3/4	1.3065	72,127.07	93,211.30	165,766.98
1	E03	p6.II.1 3/4	1.3065	70,825.60	76,224.43	135,557.53
1	E04	p6.II.1 3/4	1.3065	75,783.56	87,795.15	156,134.90
1	E05	p6.II.1 3/4	1.3065	74,699.45	86,993.45	154,709.14
1	E06	p6.II.1 3/4	1.3065	75,766.34	98,993.95	176,050.84
1	E07	p6.II.1 5/6	1.3065	63,652.81	100,715.55	179,112.54
1	E08	p6.II.1 5/6	1.3065	65,412.94	92,402.97	164,329.44
1	E09	p6.II.1 5/6	1.3065	78,911.86	90,844.45	161,557.78
1	E10	p6.II.1 5/6	1.3065	64,271.58	108,783.51	193,460.59
1	E11	p6.II.1 5/6	1.3065	0	0	0
1	E12	p6.II.1 5/6	1.3065	0	0	0
1	F01	p3.II.2 3/4	1.3065	93,802.71	51,953.71	92,394.47
1	F02	p3.II.2 3/4	1.3065	125,254.54	98,343.91	174,894.82
1	F03	p3.II.2 3/4	1.3065	133,672.34	117,407.70	208,797.85
1	F04	p3.II.2 3/4	1.3065	126,689.84	116,462.19	207,116.36
1	F05	p3.II.2 3/4	1.3065	122,809.94	99,877.04	177,621.32
1	F06	p3.II.2 3/4	1.3065	121,002.50	79,286.23	141,002.62
1	F07	p3.II.2 5/6	1.3065	122,211.94	96,422.99	171,478.65
1	F08	p3.II.2 5/6	1.3065	142,009.79	78,996.00	140,486.49
1	F09	p3.II.2 5/6	1.3065	118,121.44	70,120.04	124,701.48
1	F10	p3.II.2 5/6	1.3065	119,330.59	83,286.73	148,117.13
1	F11	p3.II.2 5/6	1.3065	105,533.36	40,713.70	72,405.25
1	F12	p3.II.2 5/6	1.3065	63,805.99	53,862.84	95,789.68
1	H01	Background	1.3065	0	0	0
1	H02	Background	1.3065	0	0	0
1	H03	Background	1.3065	0	0	0
1	H04	Background	1.3065	0	0	0
1	H05	Background	1.3065	0	0	0
1	H06	Background	1.3065	0	0	0
1	H07	Background	1.3065	0	0	0
1	H08	Background	1.3065	0	0	0
1	H09	Background	1.3065	0	0	0
1	H10	Background	1.3065	0	0	0
1	H11	Background	1.3065	0	0	0
1	H12	Background	1.3065	0	0	0
2	A01	Background	7.77531	0	0	0
2	A02	Background	7.77531	0	0	0
2	A03	Background	7.77531	0	0	0
2	A04	Background	7.77531	0	0	0
2	A05	Background	7.77531	0	0	0
2	A06	Background	7.77531	0	0	0
2	A07	Background	7.77531	0	0	0
2	A08	Background	7.77531	0	0	0
2	A09	Background	7.77531	0	0	0
2	A10	Background	7.77531	0	0	0
2	A11	Background	7.77531	0	0	0
2	A12	Background	7.77531	0	0	0
2	B01	c1 3/4	7.77531	106,064.31	69,750.38	124,044.07
2	B02	c1 3/4	7.77531	64,856.72	79,871.33	142,043.18
2	B03	c1 3/4	7.77531	117,839.94	89,534.56	159,228.26
2	B04	c1 3/4	7.77531	113,559.00	80,247.35	142,711.89
2	B05	c1 3/4	7.77531	116,004.99	81,088.84	144,208.40
2	B06	c1 3/4	7.77531	111,761.85	91,165.97	162,129.56
2	B07	c1 5/6	7.77531	108,968.30	91,785.36	163,231.08
2	B08	c1 5/6	7.77531	114,619.29	87,247.28	155,160.57
2	B09	c1 5/6	7.77531	103,684.18	89,396.97	158,983.57
2	B10	c1 5/6	7.77531	109,597.42	93,214.83	165,773.25
2	B11	c1 5/6	7.77531	100,794.15	93,075.02	165,524.61
2	B12	c1 5/6	7.77531	97,564.58	89,963.90	159,991.80
2	C01	c3 3/4	7.77531	117,666.00	72,858.31	129,571.22
2	C02	c3 3/4	7.77531	138,270.51	99,068.53	176,183.48
2	C03	c3 3/4	7.77531	150,307.66	90,571.29	161,071.99
2	C04	c3 3/4	7.77531	145,421.60	102,001.66	181,399.76
2	C05	c3 3/4	7.77531	153,261.19	125,536.33	223,253.81
2	C06	c3 3/4	7.77531	146,084.48	107,538.12	191,245.78
2	C07	c3 5/6	7.77531	176,835.92	112,074.99	199,314.17
2	C08	c3 5/6	7.77531	134,881.07	109,500.95	194,736.49
2	C09	c3 5/6	7.77531	129,361.84	73,831.83	131,302.53
2	C10	c3 5/6	7.77531	159,410.97	94,753.74	168,510.05
2	C11	c3 5/6	7.77531	118,215.65	78,260.17	139,177.88
2	C12	c3 5/6	7.77531	95,013.12	83,413.45	148,342.48
2	D01	c2 3/4	7.77531	128,334.25	65,885.13	117,170.11
2	D02	c2 3/4	7.77531	161,526.04	73,102.56	130,005.58
2	D03	c2 3/4	7.77531	174,355.43	84,872.31	150,936.92
2	D04	c2 3/4	7.77531	158,310.30	76,230.07	135,567.56
2	D05	c2 3/4	7.77531	167,252.39	78,589.63	139,763.80
2	D06	c2 3/4	7.77531	151,243.48	83,514.17	148,521.60
2	D07	c2 5/6	7.77531	157,209.08	82,474.95	146,673.45
2	D08	c2 5/6	7.77531	155,321.51	94,028.25	167,219.84
2	D09	c2 5/6	7.77531	161,789.21	59,094.56	105,093.76
2	D10	c2 5/6	7.77531	132,147.01	76,729.84	136,456.35
2	D11	c2 5/6	7.77531	132,274.68	66,428.54	118,136.51
2	D12	c2 5/6	7.77531	97,944.87	58,648.16	104,299.89
2	E01	p6.II.1 3/4	7.77531	52,885.76	88,385.18	157,184.21
2	E02	p6.II.1 3/4	7.77531	65,053.84	82,258.57	146,288.63
2	E03	p6.II.1 3/4	7.77531	61,026.43	77,108.41	137,129.60
2	E04	p6.II.1 3/4	7.77531	63,032.51	88,670.42	157,691.47
2	E05	p6.II.1 3/4	7.77531	67,299.31	85,132.26	151,399.21
2	E06	p6.II.1 3/4	7.77531	73,635.43	91,055.02	161,932.25
2	E07	p6.II.1 5/6	7.77531	58,397.13	88,492.80	157,375.59
2	E08	p6.II.1 5/6	7.77531	58,285.82	80,029.14	142,323.81
2	E09	p6.II.1 5/6	7.77531	69,410.07	88,205.95	156,865.46
2	E10	p6.II.1 5/6	7.77531	58,639.15	97,556.99	173,495.35
2	E11	p6.II.1 5/6	7.77531	0	0	0
2	E12	p6.II.1 5/6	7.77531	0	0	0
2	F01	p3.II.2 3/4	7.77531	84,195.89	41,598.09	73,978.05
2	F02	p3.II.2 3/4	7.77531	112,854.90	66,443.23	118,162.64
2	F03	p3.II.2 3/4	7.77531	124,178.10	70,951.30	126,179.79
2	F04	p3.II.2 3/4	7.77531	115,693.40	61,047.60	108,567.06
2	F05	p3.II.2 3/4	7.77531	112,291.49	59,645.49	106,073.55
2	F06	p3.II.2 3/4	7.77531	106,114.08	60,078.81	106,844.15
2	F07	p3.II.2 5/6	7.77531	116,284.82	49,603.52	88,214.90
2	F08	p3.II.2 5/6	7.77531	127,905.30	43,157.37	76,751.06
2	F09	p3.II.2 5/6	7.77531	106,667.71	36,273.41	64,508.63
2	F10	p3.II.2 5/6	7.77531	104,843.57	53,468.32	95,088.06
2	F11	p3.II.2 5/6	7.77531	101,529.90	37,490.70	66,673.46
2	F12	p3.II.2 5/6	7.77531	55,659.94	47,419.44	84,330.74
2	H01	Background	7.77531	0	0	0
2	H02	Background	7.77531	0	0	0
2	H03	Background	7.77531	0	0	0
2	H04	Background	7.77531	0	0	0
2	H05	Background	7.77531	0	0	0
2	H06	Background	7.77531	0	0	0
2	H07	Background	7.77531	0	0	0
2	H08	Background	7.77531	0	0	0
2	H09	Background	7.77531	0	0	0
2	H10	Background	7.77531	0	0	0
2	H11	Background	7.77531	0	0	0
2	H12	Background	7.77531	0	0	0
3	A01	Background	14.26883	0	0	0
3	A02	Background	14.26883	0	0	0
3	A03	Background	14.26883	0	0	0
3	A04	Background	14.26883	0	0	0
3	A05	Background	14.26883	0	0	0
3	A06	Background	14.26883	0	0	0
3	A07	Background	14.26883	0	0	0
3	A08	Background	14.26883	0	0	0
3	A09	Background	14.26883	0	0	0
3	A10	Background	14.26883	0	0	0
3	A11	Background	14.26883	0	0	0
3	A12	Background	14.26883	0	0	0
3	B01	c1 3/4	14.26883	108,031.99	69,760.34	124,061.78
3	B02	c1 3/4	14.26883	65,717.57	74,821.51	133,062.57
3	B03	c1 3/4	14.26883	117,291.13	84,192.35	149,727.68
3	B04	c1 3/4	14.26883	114,360.59	75,723.14	134,666.04
3	B05	c1 3/4	14.26883	116,178.49	80,199.80	142,627.32
3	B06	c1 3/4	14.26883	112,433.23	85,863.81	152,700.20
3	B07	c1 5/6	14.26883	109,198.82	92,246.33	164,050.88
3	B08	c1 5/6	14.26883	115,713.79	86,706.70	154,199.19
3	B09	c1 5/6	14.26883	105,058.76	88,743.84	157,822.05
3	B10	c1 5/6	14.26883	110,848.33	92,946.73	165,296.46
3	B11	c1 5/6	14.26883	100,612.96	91,021.14	161,871.99
3	B12	c1 5/6	14.26883	99,042.41	88,224.25	156,898.00
3	C01	c3 3/4	14.26883	119,945.36	74,003.27	131,607.41
3	C02	c3 3/4	14.26883	140,383.15	88,507.51	157,401.75
3	C03	c3 3/4	14.26883	154,121.14	71,953.31	127,961.77
3	C04	c3 3/4	14.26883	147,591.81	94,275.22	167,659.06
3	C05	c3 3/4	14.26883	161,470.45	109,905.20	195,455.41
3	C06	c3 3/4	14.26883	147,667.30	100,935.24	179,503.22
3	C07	c3 5/6	14.26883	201,633.19	103,702.62	184,424.74
3	C08	c3 5/6	14.26883	136,677.35	98,860.69	175,813.86
3	C09	c3 5/6	14.26883	130,515.87	71,358.86	126,904.60
3	C10	c3 5/6	14.26883	153,588.80	91,762.67	163,190.73
3	C11	c3 5/6	14.26883	120,753.65	82,901.59	147,432.18
3	C12	c3 5/6	14.26883	91,321.82	82,704.92	147,082.42
3	D01	c2 3/4	14.26883	129,399.53	61,617.01	109,579.69
3	D02	c2 3/4	14.26883	160,119.64	70,777.83	125,871.29
3	D03	c2 3/4	14.26883	178,562.71	78,214.51	139,096.69
3	D04	c2 3/4	14.26883	159,101.05	75,708.14	134,639.35
3	D05	c2 3/4	14.26883	166,252.64	75,885.65	134,955.04
3	D06	c2 3/4	14.26883	152,935.75	76,351.74	135,783.94
3	D07	c2 5/6	14.26883	155,697.92	76,461.81	135,979.68
3	D08	c2 5/6	14.26883	157,731.87	89,883.99	159,849.68
3	D09	c2 5/6	14.26883	160,252.74	60,175.58	107,016.25
3	D10	c2 5/6	14.26883	137,399.78	76,659.62	136,331.48
3	D11	c2 5/6	14.26883	133,953.24	67,652.40	120,313.03
3	D12	c2 5/6	14.26883	89,815.10	58,073.61	103,278.11
