time	well1	fibro_id	time_exact	ocr	ecar	ppr
2	D03	c2 3/4	7.81743	118,814.13	49,104.31	87,327.10
2	D04	c2 3/4	7.81743	114,255.99	43,013.37	76,494.98
2	D05	c2 3/4	7.81743	122,166.48	57,756.16	102,713.56
2	D06	c2 3/4	7.81743	106,525.34	48,595.25	86,421.79
2	D07	c2 5/6	7.81743	120,416.36	52,522.23	93,405.53
2	D08	c2 5/6	7.81743	112,000.47	34,907.47	62,079.45
2	D09	c2 5/6	7.81743	110,217.04	37,949.38	67,489.19
2	D10	c2 5/6	7.81743	104,712.83	29,320.45	52,143.48
2	D11	c2 5/6	7.81743	93,450.87	30,406.30	54,074.57
2	D12	c2 5/6	7.81743	65,224.91	22,112.55	39,324.96
2	E01	p11.II.1 3/4	7.81743	71,158.01	63,645.95	113,187.97
2	E02	p11.II.1 3/4	7.81743	99,555.10	74,634.77	132,730.47
2	E03	p11.II.1 3/4	7.81743	108,966.58	82,274.14	146,316.33
2	E04	p11.II.1 3/4	7.81743	62,565.90	57,143.02	101,623.15
2	E05	p11.II.1 3/4	7.81743	103,700.19	73,055.39	129,921.70
2	E06	p11.II.1 3/4	7.81743	98,215.08	82,627.83	146,945.34
2	E07	p11.II.1 5/6	7.81743	93,403.98	88,204.71	156,863.25
2	E08	p11.II.1 5/6	7.81743	95,445.58	63,569.09	113,051.27
2	E09	p11.II.1 5/6	7.81743	87,489.80	67,222.07	119,547.73
2	E10	p11.II.1 5/6	7.81743	91,137.02	79,900.64	142,095.31
2	E11	p11.II.1 5/6	7.81743	75,958.61	57,502.92	102,263.20
2	E12	p11.II.1 5/6	7.81743	67,568.95	39,678.37	70,564.01
2	F01	p4.I.2 3/4	7.81743	48,990.19	22,748.80	40,456.47
2	F02	p4.I.2 3/4	7.81743	61,390.49	21,754.24	38,687.73
2	F03	p4.I.2 3/4	7.81743	58,821.87	24,569.96	43,695.21
2	F04	p4.I.2 3/4	7.81743	56,692.77	18,524.44	32,943.87
2	F05	p4.I.2 3/4	7.81743	60,813.68	16,812.05	29,898.55
2	F06	p4.I.2 3/4	7.81743	58,827.26	13,150.82	23,387.41
2	F07	p4.I.2 5/6	7.81743	62,660.60	19,921.42	35,428.25
2	F08	p4.I.2 5/6	7.81743	55,213.17	19,523.31	34,720.26
2	F09	p4.I.2 5/6	7.81743	56,272.58	12,801.34	22,765.91
2	F10	p4.I.2 5/6	7.81743	52,438.91	12,698.18	22,582.44
2	F11	p4.I.2 5/6	7.81743	41,734.04	12,188.36	21,675.77
2	F12	p4.I.2 5/6	7.81743	44,606.41	2,015.95	3,585.16
2	G01	p4.II.2 3/4	7.81743	39,740.64	20,875.97	37,125.82
2	G02	p4.II.2 3/4	7.81743	62,732.64	13,304.09	23,660.00
2	G03	p4.II.2 3/4	7.81743	69,196.15	24,649.34	43,836.38
2	G04	p4.II.2 3/4	7.81743	63,634.48	29,554.76	52,560.19
2	G05	p4.II.2 3/4	7.81743	63,080.57	28,592.54	50,848.97
2	G06	p4.II.2 3/4	7.81743	55,922.68	28,106.95	49,985.39
2	G07	p4.II.2 5/6	7.81743	54,094.86	27,527.46	48,954.84
2	G08	p4.II.2 5/6	7.81743	60,879.32	23,943.10	42,580.41
2	G09	p4.II.2 5/6	7.81743	55,644.30	10,494.57	18,663.55
2	G10	p4.II.2 5/6	7.81743	63,806.89	3,532.67	6,282.49
2	G11	p4.II.2 5/6	7.81743	24,964.66	6,526.36	11,606.47
2	G12	p4.II.2 5/6	7.81743	45,503.94	16,734.89	29,761.33
2	H01	Background	7.81743	0	0	0
2	H02	Background	7.81743	0	0	0
2	H03	Background	7.81743	0	0	0
2	H04	Background	7.81743	0	0	0
2	H05	Background	7.81743	0	0	0
2	H06	Background	7.81743	0	0	0
2	H07	Background	7.81743	0	0	0
2	H08	Background	7.81743	0	0	0
2	H09	Background	7.81743	0	0	0
2	H10	Background	7.81743	0	0	0
2	H11	Background	7.81743	0	0	0
2	H12	Background	7.81743	0	0	0
3	A01	Background	14.36399	0	0	0
3	A02	Background	14.36399	0	0	0
3	A03	Background	14.36399	0	0	0
3	A04	Background	14.36399	0	0	0
3	A05	Background	14.36399	0	0	0
3	A06	Background	14.36399	0	0	0
3	A07	Background	14.36399	0	0	0
3	A08	Background	14.36399	0	0	0
3	A09	Background	14.36399	0	0	0
3	A10	Background	14.36399	0	0	0
3	A11	Background	14.36399	0	0	0
3	A12	Background	14.36399	0	0	0
3	B01	c1 3/4	14.36399	170,665.34	80,000.38	142,272.68
3	B02	c1 3/4	14.36399	193,807.31	78,961.06	140,424.36
3	B03	c1 3/4	14.36399	357,347.50	147,725.33	262,714.74
3	B04	c1 3/4	14.36399	315,949.38	177,265.04	315,248.16
3	B05	c1 3/4	14.36399	428,891.46	180,179.96	320,432.04
3	B06	c1 3/4	14.36399	407,496.63	206,524.50	367,283.16
3	B07	c1 5/6	14.36399	288,631.97	143,656.91	255,479.44
3	B08	c1 5/6	14.36399	330,332.10	175,546.93	312,192.67
3	B09	c1 5/6	14.36399	191,867.44	119,949.22	213,317.70
3	B10	c1 5/6	14.36399	174,045.70	108,970.12	193,792.47
3	B11	c1 5/6	14.36399	158,992.83	82,293.32	146,350.43
3	B12	c1 5/6	14.36399	137,408.97	57,850.25	102,880.89
3	C01	c3 3/4	14.36399	83,521.78	28,837.38	51,284.40
3	C02	c3 3/4	14.36399	102,748.67	28,898.84	51,393.70
3	C03	c3 3/4	14.36399	116,193.93	40,113.38	71,337.63
3	C04	c3 3/4	14.36399	116,352.95	44,315.78	78,811.18
3	C05	c3 3/4	14.36399	117,358.92	44,813.35	79,696.07
3	C06	c3 3/4	14.36399	118,748.01	40,621.52	72,241.31
3	C07	c3 5/6	14.36399	120,634.83	43,100.46	76,649.86
3	C08	c3 5/6	14.36399	111,921.30	30,754.75	54,694.25
3	C09	c3 5/6	14.36399	116,197.28	30,899.17	54,951.09
3	C10	c3 5/6	14.36399	101,893.43	29,042.54	51,649.26
3	C11	c3 5/6	14.36399	101,071.15	20,261.76	36,033.51
3	C12	c3 5/6	14.36399	55,774.83	10,263.03	18,251.77
3	D01	c2 3/4	14.36399	65,315.27	35,461.11	63,064.04
3	D02	c2 3/4	14.36399	99,429.59	40,596.13	72,196.16
3	D03	c2 3/4	14.36399	112,068.21	54,516.94	96,952.92
3	D04	c2 3/4	14.36399	109,679.43	46,058.99	81,911.31
3	D05	c2 3/4	14.36399	118,185.70	62,984.46	112,011.56
3	D06	c2 3/4	14.36399	103,570.69	54,345.75	96,648.49
3	D07	c2 5/6	14.36399	116,184.81	55,055.54	97,910.78
3	D08	c2 5/6	14.36399	107,589.05	37,817.89	67,255.33
3	D09	c2 5/6	14.36399	105,803.71	44,960.60	79,957.93
3	D10	c2 5/6	14.36399	100,052.57	34,408.79	61,192.59
3	D11	c2 5/6	14.36399	90,276.16	33,895.75	60,280.20
3	D12	c2 5/6	14.36399	62,718.67	21,538.74	38,304.49
3	E01	p11.II.1 3/4	14.36399	70,599.35	64,138.76	114,064.37
3	E02	p11.II.1 3/4	14.36399	99,690.69	76,065.39	135,274.69
3	E03	p11.II.1 3/4	14.36399	104,783.54	87,934.49	156,382.69
3	E04	p11.II.1 3/4	14.36399	63,922.62	58,821.91	104,608.89
3	E05	p11.II.1 3/4	14.36399	100,570.70	74,725.56	132,891.94
3	E06	p11.II.1 3/4	14.36399	95,851.29	81,609.17	145,133.75
3	E07	p11.II.1 5/6	14.36399	94,111.05	83,260.77	148,070.95
3	E08	p11.II.1 5/6	14.36399	95,572.53	62,262.71	110,728.00
3	E09	p11.II.1 5/6	14.36399	88,175.55	64,383.08	114,498.87
3	E10	p11.II.1 5/6	14.36399	90,106.64	80,837.17	143,760.83
3	E11	p11.II.1 5/6	14.36399	73,398.59	57,652.97	102,530.05
3	E12	p11.II.1 5/6	14.36399	66,444.02	41,754.95	74,257.00
3	F01	p4.I.2 3/4	14.36399	49,815.06	23,644.43	42,049.25
3	F02	p4.I.2 3/4	14.36399	60,352.28	24,946.50	44,364.86
3	F03	p4.I.2 3/4	14.36399	56,637.12	26,938.93	47,908.20
3	F04	p4.I.2 3/4	14.36399	53,949.41	22,191.96	39,466.19
3	F05	p4.I.2 3/4	14.36399	56,809.88	20,126.45	35,792.89
3	F06	p4.I.2 3/4	14.36399	56,907.47	14,371.69	25,558.61
3	F07	p4.I.2 5/6	14.36399	62,416.62	23,840.35	42,397.67
3	F08	p4.I.2 5/6	14.36399	56,150.20	22,047.41	39,209.12
3	F09	p4.I.2 5/6	14.36399	55,639.48	21,205.74	37,712.28
3	F10	p4.I.2 5/6	14.36399	52,357.28	15,629.68	27,795.82
3	F11	p4.I.2 5/6	14.36399	40,914.24	15,533.01	27,623.91
3	F12	p4.I.2 5/6	14.36399	43,237.62	5,288.34	9,404.78
3	G01	p4.II.2 3/4	14.36399	38,474.36	21,263.78	37,815.51
3	G02	p4.II.2 3/4	14.36399	61,370.17	15,275.72	27,166.34
3	G03	p4.II.2 3/4	14.36399	65,152.60	26,828.67	47,712.10
3	G04	p4.II.2 3/4	14.36399	58,957.19	29,701.94	52,821.92
3	G05	p4.II.2 3/4	14.36399	62,433.31	29,988.08	53,330.80
3	G06	p4.II.2 3/4	14.36399	53,853.24	28,752.46	51,133.37
3	G07	p4.II.2 5/6	14.36399	49,028.50	28,720.06	51,075.76
3	G08	p4.II.2 5/6	14.36399	59,972.10	25,959.84	46,166.97
3	G09	p4.II.2 5/6	14.36399	53,919.08	12,810.56	22,782.30
3	G10	p4.II.2 5/6	14.36399	62,717.70	9,405.23	16,726.27
3	G11	p4.II.2 5/6	14.36399	23,275.07	9,324.60	16,582.86
3	G12	p4.II.2 5/6	14.36399	44,388.18	17,452.60	31,037.70
3	H01	Background	14.36399	0	0	0
3	H02	Background	14.36399	0	0	0
3	H03	Background	14.36399	0	0	0
3	H04	Background	14.36399	0	0	0
3	H05	Background	14.36399	0	0	0
3	H06	Background	14.36399	0	0	0
3	H07	Background	14.36399	0	0	0
3	H08	Background	14.36399	0	0	0
3	H09	Background	14.36399	0	0	0
3	H10	Background	14.36399	0	0	0
3	H11	Background	14.36399	0	0	0
3	H12	Background	14.36399	0	0	0
4	A01	Background	20.92068	0	0	0
4	A02	Background	20.92068	0	0	0
4	A03	Background	20.92068	0	0	0
4	A04	Background	20.92068	0	0	0
4	A05	Background	20.92068	0	0	0
4	A06	Background	20.92068	0	0	0
4	A07	Background	20.92068	0	0	0
4	A08	Background	20.92068	0	0	0
4	A09	Background	20.92068	0	0	0
4	A10	Background	20.92068	0	0	0
4	A11	Background	20.92068	0	0	0
4	A12	Background	20.92068	0	0	0
4	B01	c1 3/4	20.92068	172,372.57	76,575.67	136,182.17
4	B02	c1 3/4	20.92068	196,105.52	75,732.61	134,682.88
4	B03	c1 3/4	20.92068	352,121.01	146,955.20	261,345.12
4	B04	c1 3/4	20.92068	310,815.12	182,020.50	323,705.25
4	B05	c1 3/4	20.92068	425,685.48	190,299.84	338,429.24
4	B06	c1 3/4	20.92068	403,801.31	212,995.52	378,791.24
4	B07	c1 5/6	20.92068	283,374.48	145,029.54	257,920.54
4	B08	c1 5/6	20.92068	346,705.11	185,136.66	329,247.03
4	B09	c1 5/6	20.92068	193,483.27	113,018.41	200,991.94
4	B10	c1 5/6	20.92068	177,194.89	100,326.80	178,421.17
4	B11	c1 5/6	20.92068	162,121.36	75,008.32	133,394.80
4	B12	c1 5/6	20.92068	141,541.70	55,919.13	99,446.59
4	C01	c3 3/4	20.92068	83,611.15	28,510.59	50,703.23
4	C02	c3 3/4	20.92068	102,544.71	29,894.77	53,164.85
4	C03	c3 3/4	20.92068	114,697.42	40,534.72	72,086.94
4	C04	c3 3/4	20.92068	115,617.01	45,632.23	81,152.37
4	C05	c3 3/4	20.92068	115,570.63	45,950.34	81,718.08
4	C06	c3 3/4	20.92068	117,714.62	42,758.52	76,041.75
4	C07	c3 5/6	20.92068	119,361.17	41,886.52	74,490.99
4	C08	c3 5/6	20.92068	110,603.36	32,486.50	57,773.99
4	C09	c3 5/6	20.92068	115,178.66	32,172.26	57,215.14
4	C10	c3 5/6	20.92068	100,973.19	30,565.70	54,358.04
4	C11	c3 5/6	20.92068	99,968.44	21,779.74	38,733.08
4	C12	c3 5/6	20.92068	56,295.31	9,704.07	17,257.72
4	D01	c2 3/4	20.92068	66,757.34	33,564.66	59,691.38
4	D02	c2 3/4	20.92068	98,562.51	43,555.94	77,459.88
4	D03	c2 3/4	20.92068	111,755.36	57,620.36	102,472.06
4	D04	c2 3/4	20.92068	107,514.56	50,097.46	89,093.32
4	D05	c2 3/4	20.92068	115,790.22	65,253.12	116,046.16
4	D06	c2 3/4	20.92068	101,837.60	57,473.54	102,210.94
4	D07	c2 5/6	20.92068	114,495.54	56,757.46	100,937.46
4	D08	c2 5/6	20.92068	105,094.77	41,352.64	73,541.54
4	D09	c2 5/6	20.92068	104,617.69	47,772.00	84,957.73
4	D10	c2 5/6	20.92068	104,749.98	38,482.85	68,437.90
4	D11	c2 5/6	20.92068	91,712.90	35,767.76	63,609.39
4	D12	c2 5/6	20.92068	64,907.86	19,232.93	34,203.85
4	E01	p11.II.1 3/4	20.92068	70,969.95	63,939.99	113,710.88
4	E02	p11.II.1 3/4	20.92068	99,586.93	76,598.52	136,222.80
4	E03	p11.II.1 3/4	20.92068	104,899.91	88,580.06	157,530.78
4	E04	p11.II.1 3/4	20.92068	63,361.01	58,442.21	103,933.62
4	E05	p11.II.1 3/4	20.92068	99,503.58	75,076.99	133,516.92
4	E06	p11.II.1 3/4	20.92068	99,010.01	80,886.96	143,849.36
4	E07	p11.II.1 5/6	20.92068	92,452.19	83,006.50	147,618.76
4	E08	p11.II.1 5/6	20.92068	94,992.39	63,424.64	112,794.38
4	E09	p11.II.1 5/6	20.92068	86,515.54	64,935.25	115,480.86
4	E10	p11.II.1 5/6	20.92068	92,815.42	80,578.38	143,300.59
4	E11	p11.II.1 5/6	20.92068	75,201.44	57,594.76	102,426.52
4	E12	p11.II.1 5/6	20.92068	65,649.84	40,621.48	72,241.24
4	F01	p4.I.2 3/4	20.92068	50,531.32	22,673.71	40,322.93
4	F02	p4.I.2 3/4	20.92068	58,945.15	26,231.67	46,650.40
4	F03	p4.I.2 3/4	20.92068	55,844.43	27,497.04	48,900.73
4	F04	p4.I.2 3/4	20.92068	53,318.08	23,297.08	41,431.52
4	F05	p4.I.2 3/4	20.92068	58,891.88	21,085.92	37,499.21
4	F06	p4.I.2 3/4	20.92068	56,390.59	15,644.39	27,821.99
4	F07	p4.I.2 5/6	20.92068	63,045.44	25,713.11	45,728.20
4	F08	p4.I.2 5/6	20.92068	55,513.05	21,896.03	38,939.90
4	F09	p4.I.2 5/6	20.92068	55,655.65	22,879.84	40,689.51
4	F10	p4.I.2 5/6	20.92068	52,424.72	16,823.84	29,919.52
4	F11	p4.I.2 5/6	20.92068	42,615.54	15,779.92	28,063.01
4	F12	p4.I.2 5/6	20.92068	41,169.12	6,782.85	12,062.62
4	G01	p4.II.2 3/4	20.92068	39,293.09	20,837.28	37,057.03
4	G02	p4.II.2 3/4	20.92068	61,208.09	15,404.00	27,394.48
4	G03	p4.II.2 3/4	20.92068	65,554.78	25,843.55	45,960.17
4	G04	p4.II.2 3/4	20.92068	60,296.72	29,059.96	51,680.24
4	G05	p4.II.2 3/4	20.92068	59,403.59	30,135.95	53,593.77
4	G06	p4.II.2 3/4	20.92068	56,232.49	29,674.51	52,773.14
4	G07	p4.II.2 5/6	20.92068	48,776.54	27,648.46	49,170.02
4	G08	p4.II.2 5/6	20.92068	61,345.07	26,245.99	46,675.86
4	G09	p4.II.2 5/6	20.92068	55,027.08	15,161.85	26,963.83
4	G10	p4.II.2 5/6	20.92068	61,903.17	11,155.09	19,838.21
4	G11	p4.II.2 5/6	20.92068	26,284.96	10,533.48	18,732.73
4	G12	p4.II.2 5/6	20.92068	44,398.15	15,579.05	27,705.79
4	H01	Background	20.92068	0	0	0
4	H02	Background	20.92068	0	0	0
4	H03	Background	20.92068	0	0	0
4	H04	Background	20.92068	0	0	0
4	H05	Background	20.92068	0	0	0
4	H06	Background	20.92068	0	0	0
4	H07	Background	20.92068	0	0	0
4	H08	Background	20.92068	0	0	0
4	H09	Background	20.92068	0	0	0
4	H10	Background	20.92068	0	0	0
4	H11	Background	20.92068	0	0	0
4	H12	Background	20.92068	0	0	0
5	A01	Background	27.56707	0	0	0
5	A02	Background	27.56707	0	0	0
5	A03	Background	27.56707	0	0	0
5	A04	Background	27.56707	0	0	0
5	A05	Background	27.56707	0	0	0
5	A06	Background	27.56707	0	0	0
5	A07	Background	27.56707	0	0	0
5	A08	Background	27.56707	0	0	0
5	A09	Background	27.56707	0	0	0
5	A10	Background	27.56707	0	0	0
5	A11	Background	27.56707	0	0	0
5	A12	Background	27.56707	0	0	0
5	B01	c1 3/4	27.56707	172,539.42	83,757.69	148,954.67
5	B02	c1 3/4	27.56707	195,157.44	85,814.52	152,612.54
5	B03	c1 3/4	27.56707	341,430.34	158,092.68	281,152.01
5	B04	c1 3/4	27.56707	300,878.74	203,587.20	362,059.48
5	B05	c1 3/4	27.56707	418,535.33	212,162.19	377,309.24
5	B06	c1 3/4	27.56707	401,348.48	230,228.51	409,438.39
5	B07	c1 5/6	27.56707	297,879.72	158,573.91	282,007.85
5	B08	c1 5/6	27.56707	340,990.13	219,737.11	390,780.47
5	B09	c1 5/6	27.56707	195,932.00	112,334.07	199,774.91
5	B10	c1 5/6	27.56707	176,796.57	104,302.58	185,491.71
5	B11	c1 5/6	27.56707	161,577.65	78,194.75	139,061.54
5	B12	c1 5/6	27.56707	127,030.13	63,250.76	112,485.15
5	C01	c3 3/4	27.56707	71,188.01	30,325.60	53,931.05
5	C02	c3 3/4	27.56707	98,069.14	22,282.66	39,627.49
5	C03	c3 3/4	27.56707	113,050.00	27,661.47	49,193.16
5	C04	c3 3/4	27.56707	109,306.58	41,474.55	73,758.34
5	C05	c3 3/4	27.56707	110,253.01	38,732.56	68,881.99
5	C06	c3 3/4	27.56707	114,128.66	39,653.50	70,519.78
5	C07	c3 5/6	27.56707	112,274.04	37,845.49	67,304.43
5	C08	c3 5/6	27.56707	105,820.25	18,800.65	33,435.08
5	C09	c3 5/6	27.56707	112,904.93	33,100.83	58,866.52
5	C10	c3 5/6	27.56707	97,485.07	27,473.32	48,858.54
5	C11	c3 5/6	27.56707	89,134.61	20,238.33	35,991.84
5	C12	c3 5/6	27.56707	54,712.31	8,020.99	14,264.53
5	D01	c2 3/4	27.56707	63,960.94	31,105.09	55,317.29
5	D02	c2 3/4	27.56707	86,310.10	49,209.26	87,513.75
5	D03	c2 3/4	27.56707	102,809.31	51,087.70	90,854.36
5	D04	c2 3/4	27.56707	104,919.27	49,083.72	87,290.49
5	D05	c2 3/4	27.56707	97,854.28	64,208.80	114,188.93
5	D06	c2 3/4	27.56707	96,177.72	55,931.19	99,468.03
5	D07	c2 5/6	27.56707	94,546.20	59,002.75	104,930.50
5	D08	c2 5/6	27.56707	68,950.98	59,365.52	105,575.64
5	D09	c2 5/6	27.56707	90,576.69	46,629.21	82,925.39
5	D10	c2 5/6	27.56707	93,266.51	36,445.04	64,813.85
5	D11	c2 5/6	27.56707	80,038.72	41,872.45	74,465.96
